C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_45_855.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_45_855.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_45_855.jpg, -0.4625973, 1, 0, 11.05849
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_45_961.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_45_961.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_45_961.jpg, -0.1392594, 1, 0, 11.97408
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_46_075.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_46_075.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_46_075.jpg, -0.0107469, 1, 0, 13.47978
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_46_176.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_46_176.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_46_176.jpg, 0, 1, 0, 14.57412
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_46_284.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_46_284.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_46_284.jpg, -0.0489561, 1, 0, 15.81954
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_46_394.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_46_394.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_46_394.jpg, -0.3787092, 1, 0, 16.76464
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_46_507.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_46_507.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_46_507.jpg, -0.5512722, 1, 0, 17.84472
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_46_612.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_46_612.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_46_612.jpg, -0.3118836, 1, 0, 18.92096
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_46_724.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_46_724.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_46_724.jpg, -0.6472608, 1, 0, 20.05644
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_46_835.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_46_835.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_46_835.jpg, -0.5732697, 1, 0, 20.91138
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_46_943.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_46_943.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_46_943.jpg, -0.2156439, 1, 0, 22.14193
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_048.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_048.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_048.jpg, 0.0389019, 1, 0, 23.14235
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_149.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_149.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_149.jpg, 0.3441252, 1, 0, 23.98393
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_252.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_252.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_252.jpg, 0.196887, 1, 0, 24.8626
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_357.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_357.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_357.jpg, 0, 1, 0, 25.81298
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_459.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_459.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_459.jpg, 0, 1, 0, 26.75789
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_565.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_565.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_565.jpg, 0, 1, 0, 27.88322
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_671.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_671.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_671.jpg, 0, 1, 0, 28.81104
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_774.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_774.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_774.jpg, 0, 1, 0, 29.72958
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_874.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_874.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_874.jpg, 0, 1, 0, 30.19016
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_47_981.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_47_981.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_47_981.jpg, -0.1712094, 1, 0, 30.18235
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_48_089.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_48_089.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_48_089.jpg, -0.3369777, 1, 0, 30.17347
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_48_191.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_48_191.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_48_191.jpg, -0.05456791, 1, 0, 30.19023
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_48_294.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_48_294.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_48_294.jpg, 0, 1, 0, 30.18957
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_48_404.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_48_404.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_48_404.jpg, -0.3591423, 1, 0, 30.16551
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_48_506.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_48_506.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_48_506.jpg, -0.05107469, 1, 0, 30.19069
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_48_612.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_48_612.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_48_612.jpg, 0, 1, 0, 30.18983
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_48_715.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_48_715.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_48_715.jpg, -0.2181987, 1, 0, 30.18071
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_48_820.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_48_820.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_48_820.jpg, -0.3137904, 1, 0, 30.17964
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_48_924.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_48_924.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_48_924.jpg, 0, 1, 0, 30.18785
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_031.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_031.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_031.jpg, 0, 1, 0, 30.18998
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_132.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_132.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_132.jpg, 0, 1, 0, 30.19027
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_234.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_234.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_234.jpg, 0, 1, 0, 30.19025
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_337.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_337.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_337.jpg, 0, 1, 0, 30.19033
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_454.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_454.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_454.jpg, -0.3490455, 1, 0, 30.16191
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_566.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_566.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_566.jpg, -0.1908372, 1, 0, 30.19133
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_671.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_671.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_671.jpg, 0, 1, 0, 30.18874
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_780.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_780.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_780.jpg, 0, 1, 0, 30.19012
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_885.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_885.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_885.jpg, 0, 1, 0, 30.19033
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_49_993.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_49_993.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_49_993.jpg, 0, 1, 0, 30.19026
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_50_099.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_50_099.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_50_099.jpg, -0.0377703, 1, 0, 30.18927
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_50_205.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_50_205.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_50_205.jpg, -0.3851208, 1, 0, 30.15714
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_50_313.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_50_313.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_50_313.jpg, -0.06428972, 1, 0, 30.19052
C:\Users\Yudi\Desktop\simulator-windows-64\IMG\center_2023_04_09_21_04_50_415.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\left_2023_04_09_21_04_50_415.jpg, C:\Users\Yudi\Desktop\simulator-windows-64\IMG\right_2023_04_09_21_04_50_415.jpg, 0, 1, 0, 30.18977
